filename,width,height,class,xmin,ymin,xmax,ymax
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1379,252,1429,280
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1038,357,1085,383
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1093,349,1140,372
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1144,350,1189,370
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1043,385,1081,410
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1090,380,1135,404
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1140,375,1188,395
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1044,418,1090,437
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1034,449,1085,470
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1090,442,1137,466
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1140,435,1188,457
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1199,432,1244,458
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1097,412,1143,431
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1149,401,1199,425
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1197,374,1256,392
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1204,399,1251,419
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1225,326,1311,357
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1317,311,1411,345
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1263,360,1310,381
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1260,390,1311,414
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1274,415,1325,439
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1323,351,1372,375
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1318,384,1360,405
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1353,408,1400,429
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1378,340,1426,361
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1360,125,1389,169
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1458,99,1478,125
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1335,207,1365,250
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1368,197,1392,240
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1393,201,1420,244
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1431,308,1476,329
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1489,296,1530,321
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1432,335,1476,358
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1378,376,1425,397
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1435,361,1485,384
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1407,395,1455,420
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1456,387,1502,407
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1500,351,1558,379
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1508,384,1560,410
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1569,344,1622,370
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1570,370,1621,397
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1619,360,1666,380
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,883,9,936,45
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,961,10,1010,35
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,966,35,1009,60
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,183,535,239,567
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,259,537,311,564
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,344,529,395,555
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,471,516,517,542
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,554,510,603,535
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,174,572,220,596
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,224,570,270,593
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,303,562,342,587
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,385,554,431,578
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,465,553,509,575
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,383,580,433,607
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,464,583,510,604
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,351,617,422,644
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,479,610,525,632
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,525,633,565,653
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,184,662,245,689
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,102,666,176,694
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,25,679,100,700
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,364,720,414,742
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,370,744,412,765
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1236,660,1270,704
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1426,565,1485,593
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1538,560,1590,585
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1639,556,1682,577
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1296,694,1338,756
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1339,674,1373,759
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1395,689,1431,761
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1441,686,1468,755
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1467,644,1514,757
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1503,640,1544,752
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1536,643,1575,748
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1571,641,1601,745
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1599,645,1639,745
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,846,822,863,862
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,797,7,816,45
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,751,860,789,955
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,851,876,873,919
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,810,796,831,843
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,757,168,783,213
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,771,57,797,103
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,808,153,830,198
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,721,155,741,195
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,697,106,728,155
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,800,103,827,147
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,801,51,825,91
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,710,1,730,19
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,746,69,772,115
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,690,50,718,96
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1364,286,1414,308
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,1504,318,1551,345
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,171,631,214,653
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,547,547,590,570
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,628,570,671,593
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,604,599,650,617
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,648,478,680,510
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,721,87,745,137
Crossroad-Ufa-0-00-01-891.jpg,1697,955,car,853,929,877,955
DJI Spark- Crossroads in Prague-0-00-52-861.jpg,1280,720,car,164,220,212,249
DJI Spark- Crossroads in Prague-0-00-52-861.jpg,1280,720,car,364,300,405,333
DJI Spark- Crossroads in Prague-0-00-52-861.jpg,1280,720,car,522,412,552,461
Crossroad-0-00-01-012.jpg,1697,955,car,1,653,20,678
Crossroad-0-00-01-012.jpg,1697,955,car,29,651,73,675
Crossroad-0-00-01-012.jpg,1697,955,car,80,653,130,672
Crossroad-0-00-01-012.jpg,1697,955,car,135,655,186,676
Crossroad-0-00-01-012.jpg,1697,955,car,309,655,350,676
Crossroad-0-00-01-012.jpg,1697,955,car,364,654,411,678
Crossroad-0-00-01-012.jpg,1697,955,car,306,542,359,564
Crossroad-0-00-01-012.jpg,1697,955,car,457,568,506,591
Crossroad-0-00-01-012.jpg,1697,955,car,585,657,626,677
Crossroad-0-00-01-012.jpg,1697,955,car,224,400,248,442
Crossroad-0-00-01-012.jpg,1697,955,car,503,384,530,425
Crossroad-0-00-01-012.jpg,1697,955,car,535,383,553,426
Crossroad-0-00-01-012.jpg,1697,955,car,559,392,577,431
Crossroad-0-00-01-012.jpg,1697,955,car,625,401,644,447
Crossroad-0-00-01-012.jpg,1697,955,car,671,537,736,560
Crossroad-0-00-01-012.jpg,1697,955,car,770,659,816,680
Crossroad-0-00-01-012.jpg,1697,955,car,889,575,944,598
Crossroad-0-00-01-012.jpg,1697,955,car,871,395,894,451
Crossroad-0-00-01-012.jpg,1697,955,car,727,406,770,429
Crossroad-0-00-01-012.jpg,1697,955,car,1052,514,1104,539
Crossroad-0-00-01-012.jpg,1697,955,car,1066,545,1126,566
Crossroad-0-00-01-012.jpg,1697,955,car,1155,517,1202,535
Crossroad-0-00-01-012.jpg,1697,955,car,1235,515,1275,538
Crossroad-0-00-01-012.jpg,1697,955,car,1290,515,1332,540
Crossroad-0-00-01-012.jpg,1697,955,car,1345,516,1390,536
Crossroad-0-00-01-012.jpg,1697,955,car,1466,517,1513,540
Crossroad-0-00-01-012.jpg,1697,955,car,1523,525,1560,542
Crossroad-0-00-01-012.jpg,1697,955,car,1576,524,1625,545
Crossroad-0-00-01-012.jpg,1697,955,car,1478,582,1535,605
Crossroad-0-00-01-012.jpg,1697,955,car,1578,667,1623,685
Crossroad-0-00-01-012.jpg,1697,955,car,1552,552,1683,579
Crossroad-0-00-01-012.jpg,1697,955,car,1684,646,1697,662
Crossroad-0-00-01-012.jpg,1697,955,car,1334,279,1354,325
Crossroad-0-00-01-012.jpg,1697,955,car,1312,284,1325,326
Crossroad-0-00-01-012.jpg,1697,955,car,1141,249,1165,289
Crossroad-0-00-01-012.jpg,1697,955,car,1137,198,1164,240
Crossroad-0-00-01-012.jpg,1697,955,car,1021,285,1071,309
Crossroad-0-00-01-012.jpg,1697,955,car,845,351,866,398
Crossroad-0-00-01-012.jpg,1697,955,car,731,360,779,382
Crossroad-0-00-01-012.jpg,1697,955,car,862,182,885,233
Crossroad-0-00-01-012.jpg,1697,955,car,871,123,888,167
Crossroad-0-00-01-012.jpg,1697,955,car,535,290,555,334
Crossroad-0-00-01-012.jpg,1697,955,car,438,322,465,365
Crossroad-0-00-01-012.jpg,1697,955,car,223,349,248,396
Crossroad-0-00-01-012.jpg,1697,955,car,230,310,250,349
Crossroad-0-00-01-012.jpg,1697,955,car,229,248,249,292
Crossroad-0-00-01-012.jpg,1697,955,car,237,143,257,190
Crossroad-0-00-01-012.jpg,1697,955,car,238,95,262,141
Crossroad-0-00-01-012.jpg,1697,955,car,244,1,274,45
Crossroad-0-00-01-012.jpg,1697,955,car,871,70,895,116
Crossroad-0-00-01-012.jpg,1697,955,car,878,17,895,58
Crossroad-0-00-01-012.jpg,1697,955,car,1139,58,1157,99
Crossroad-0-00-01-012.jpg,1697,955,car,1143,14,1173,55
Crossroad-0-00-01-012.jpg,1697,955,car,1339,1,1361,30
DJI_0877-0-00-12-858.jpg,1613,907,car,216,506,272,535
DJI_0877-0-00-12-858.jpg,1613,907,car,682,829,724,878
DJI_0877-0-00-12-858.jpg,1613,907,car,727,769,777,828
DJI_0877-0-00-12-858.jpg,1613,907,car,823,674,887,713
DJI_0877-0-00-12-858.jpg,1613,907,car,954,643,1019,707
DJI_0877-0-00-12-858.jpg,1613,907,car,984,758,1031,812
DJI_0877-0-00-12-858.jpg,1613,907,car,1025,807,1073,863
DJI_0877-0-00-12-858.jpg,1613,907,car,1077,868,1131,907
DJI_0877-0-00-12-858.jpg,1613,907,car,1206,834,1260,888
DJI_0877-0-00-12-858.jpg,1613,907,car,1235,861,1277,907
DJI_0877-0-00-12-858.jpg,1613,907,car,771,539,820,590
DJI_0877-0-00-12-858.jpg,1613,907,car,587,369,632,418
DJI_0877-0-00-12-858.jpg,1613,907,car,905,483,960,537
DJI_0877-0-00-12-858.jpg,1613,907,car,978,417,1026,473
DJI_0877-0-00-12-858.jpg,1613,907,car,981,471,1031,527
DJI_0877-0-00-12-858.jpg,1613,907,car,1038,465,1082,514
DJI_0877-0-00-12-858.jpg,1613,907,car,1085,418,1136,470
DJI_0877-0-00-12-858.jpg,1613,907,car,1039,365,1090,411
DJI_0877-0-00-12-858.jpg,1613,907,car,1006,291,1049,347
DJI_0877-0-00-12-858.jpg,1613,907,car,1026,261,1077,320
DJI_0877-0-00-12-858.jpg,1613,907,car,1052,241,1106,296
DJI_0877-0-00-12-858.jpg,1613,907,car,1076,220,1123,264
DJI_0877-0-00-12-858.jpg,1613,907,car,1121,270,1177,325
DJI_0877-0-00-12-858.jpg,1613,907,car,1102,197,1162,248
DJI_0877-0-00-12-858.jpg,1613,907,car,1130,174,1181,225
DJI_0877-0-00-12-858.jpg,1613,907,car,461,66,527,115
DJI_0877-0-00-12-858.jpg,1613,907,car,426,244,480,271
DJI_0877-0-00-12-858.jpg,1613,907,car,392,215,458,254
DJI_0877-0-00-12-858.jpg,1613,907,car,345,163,411,203
DJI_0877-0-00-12-858.jpg,1613,907,car,316,138,376,180
DJI_0877-0-00-12-858.jpg,1613,907,car,289,112,345,150
DJI_0877-0-00-12-858.jpg,1613,907,car,262,80,324,127
DJI_0877-0-00-12-858.jpg,1613,907,car,220,45,286,82
DJI_0877-0-00-12-858.jpg,1613,907,car,1166,141,1224,193
DJI_0877-0-00-12-858.jpg,1613,907,car,1210,194,1269,251
DJI_0877-0-00-12-858.jpg,1613,907,car,1169,184,1226,244
DJI_0877-0-00-12-858.jpg,1613,907,car,1251,245,1299,306
DJI_0877-0-00-12-858.jpg,1613,907,car,1307,186,1358,243
DJI_0877-0-00-12-858.jpg,1613,907,car,1191,115,1243,165
DJI_0877-0-00-12-858.jpg,1613,907,car,1225,98,1279,154
DJI_0877-0-00-12-858.jpg,1613,907,car,1256,73,1308,123
DJI_0877-0-00-12-858.jpg,1613,907,car,1286,47,1342,94
DJI_0877-0-00-12-858.jpg,1613,907,car,1396,173,1439,228
DJI_0877-0-00-12-858.jpg,1613,907,car,1423,149,1472,204
DJI_0877-0-00-12-858.jpg,1613,907,car,1447,111,1501,169
DJI_0877-0-00-12-858.jpg,1613,907,car,1320,16,1372,49
DJI_0877-0-00-12-858.jpg,1613,907,car,1463,17,1526,84
DJI_0877-0-00-12-858.jpg,1613,907,car,1432,21,1484,74
DJI_0877-0-00-12-858.jpg,1613,907,car,525,854,587,907
DJI_0877-0-00-12-858.jpg,1613,907,car,1354,1,1419,28
DJI_0877-0-00-12-858.jpg,1613,907,car,180,1,233,32
DJI_0877-0-00-10-080.jpg,1613,907,car,1,769,56,795
DJI_0877-0-00-10-080.jpg,1613,907,car,65,754,127,785
DJI_0877-0-00-10-080.jpg,1613,907,car,139,742,201,774
DJI_0877-0-00-10-080.jpg,1613,907,car,217,728,286,761
DJI_0877-0-00-10-080.jpg,1613,907,car,289,714,353,746
DJI_0877-0-00-10-080.jpg,1613,907,car,460,695,510,725
DJI_0877-0-00-10-080.jpg,1613,907,car,459,613,519,641
DJI_0877-0-00-10-080.jpg,1613,907,car,529,678,586,713
DJI_0877-0-00-10-080.jpg,1613,907,car,608,644,667,670
DJI_0877-0-00-10-080.jpg,1613,907,car,803,703,839,771
DJI_0877-0-00-10-080.jpg,1613,907,car,762,806,789,865
DJI_0877-0-00-10-080.jpg,1613,907,car,771,870,796,907
DJI_0877-0-00-10-080.jpg,1613,907,car,823,593,880,622
DJI_0877-0-00-10-080.jpg,1613,907,car,969,613,1019,641
DJI_0877-0-00-10-080.jpg,1613,907,car,1030,604,1092,632
DJI_0877-0-00-10-080.jpg,1613,907,car,1260,566,1323,593
DJI_0877-0-00-10-080.jpg,1613,907,car,1342,554,1400,582
DJI_0877-0-00-10-080.jpg,1613,907,car,1436,578,1469,622
DJI_0877-0-00-10-080.jpg,1613,907,car,1475,572,1510,621
DJI_0877-0-00-10-080.jpg,1613,907,car,1514,556,1551,619
DJI_0877-0-00-10-080.jpg,1613,907,car,1566,478,1613,512
DJI_0877-0-00-10-080.jpg,1613,907,car,1565,515,1613,546
DJI_0877-0-00-10-080.jpg,1613,907,car,1433,507,1493,536
DJI_0877-0-00-10-080.jpg,1613,907,car,1360,482,1425,517
DJI_0877-0-00-10-080.jpg,1613,907,car,1231,501,1297,531
DJI_0877-0-00-10-080.jpg,1613,907,car,1223,474,1286,498
DJI_0877-0-00-10-080.jpg,1613,907,car,1589,373,1613,430
DJI_0877-0-00-10-080.jpg,1613,907,car,1553,389,1601,444
DJI_0877-0-00-10-080.jpg,1613,907,car,1514,390,1565,442
DJI_0877-0-00-10-080.jpg,1613,907,car,1469,396,1517,446
DJI_0877-0-00-10-080.jpg,1613,907,car,1423,409,1462,462
DJI_0877-0-00-10-080.jpg,1613,907,car,1384,406,1427,462
DJI_0877-0-00-10-080.jpg,1613,907,car,1341,406,1376,463
DJI_0877-0-00-10-080.jpg,1613,907,car,1308,400,1340,454
DJI_0877-0-00-10-080.jpg,1613,907,car,1271,407,1313,465
DJI_0877-0-00-10-080.jpg,1613,907,car,1224,415,1254,471
DJI_0877-0-00-10-080.jpg,1613,907,car,1182,421,1226,479
DJI_0877-0-00-10-080.jpg,1613,907,car,1149,425,1186,481
DJI_0877-0-00-10-080.jpg,1613,907,car,1121,428,1154,480
DJI_0877-0-00-10-080.jpg,1613,907,car,1086,429,1114,493
DJI_0877-0-00-10-080.jpg,1613,907,car,1046,436,1079,494
DJI_0877-0-00-10-080.jpg,1613,907,car,1061,527,1120,552
DJI_0877-0-00-10-080.jpg,1613,907,car,945,545,1007,567
DJI_0877-0-00-10-080.jpg,1613,907,car,850,550,908,578
DJI_0877-0-00-10-080.jpg,1613,907,car,718,491,746,546
DJI_0877-0-00-10-080.jpg,1613,907,car,662,262,690,312
DJI_0877-0-00-10-080.jpg,1613,907,car,1374,54,1433,85
DJI_0877-0-00-10-080.jpg,1613,907,car,283,149,339,192
DJI_0877-0-00-10-080.jpg,1613,907,car,598,26,651,63
DJI_0877-0-00-10-080.jpg,1613,907,car,605,64,654,104
DJI Spark- Crossroads in Prague-0-01-08-152.jpg,1280,720,car,270,182,312,212
DJI Spark- Crossroads in Prague-0-01-08-152.jpg,1280,720,car,478,319,523,352
DJI Spark- Crossroads in Prague-0-01-08-152.jpg,1280,720,car,439,337,476,371
DJI Spark- Crossroads in Prague-0-01-08-152.jpg,1280,720,car,663,45,692,97
DJI Spark- Crossroads in Prague-0-01-08-152.jpg,1280,720,car,652,702,674,720
DJI_0875-0-02-13-120.jpg,1613,907,car,21,713,43,751
DJI_0875-0-02-13-120.jpg,1613,907,car,45,700,68,742
DJI_0875-0-02-13-120.jpg,1613,907,car,67,705,90,742
DJI_0875-0-02-13-120.jpg,1613,907,car,91,707,112,742
DJI_0875-0-02-13-120.jpg,1613,907,car,126,794,152,836
DJI_0875-0-02-13-120.jpg,1613,907,car,308,704,332,747
DJI_0875-0-02-13-120.jpg,1613,907,car,335,700,358,743
DJI_0875-0-02-13-120.jpg,1613,907,car,322,800,349,844
DJI_0875-0-02-13-120.jpg,1613,907,car,455,730,494,760
DJI_0875-0-02-13-120.jpg,1613,907,car,498,822,537,854
DJI_0875-0-02-13-120.jpg,1613,907,car,1392,628,1420,645
DJI_0875-0-02-13-120.jpg,1613,907,car,1394,596,1412,615
DJI_0875-0-02-13-120.jpg,1613,907,car,1391,569,1422,590
DJI_0875-0-02-13-120.jpg,1613,907,car,499,470,533,505
DJI_0875-0-02-13-120.jpg,1613,907,car,465,470,505,505
DJI_0875-0-02-13-120.jpg,1613,907,car,239,479,270,512
DJI_0875-0-02-13-120.jpg,1613,907,car,376,360,419,381
DJI_0875-0-02-13-120.jpg,1613,907,car,654,195,690,214
DJI_0875-0-02-13-120.jpg,1613,907,car,648,171,690,191
DJI_0875-0-02-13-120.jpg,1613,907,car,539,252,582,270
DJI_0875-0-02-13-120.jpg,1613,907,car,540,227,584,247
DJI_0875-0-02-13-120.jpg,1613,907,car,541,200,584,218
DJI_0875-0-02-13-120.jpg,1613,907,car,539,178,579,197
DJI_0875-0-02-13-120.jpg,1613,907,car,567,315,596,349
DJI_0875-0-02-13-120.jpg,1613,907,car,534,314,564,352
DJI_0875-0-02-13-120.jpg,1613,907,car,495,309,530,347
DJI_0875-0-02-13-120.jpg,1613,907,car,471,314,505,352
DJI_0875-0-02-13-120.jpg,1613,907,car,440,317,474,354
DJI_0875-0-02-13-120.jpg,1613,907,car,409,313,437,357
DJI_0875-0-02-13-120.jpg,1613,907,car,383,318,410,356
DJI_0875-0-02-13-120.jpg,1613,907,car,349,314,380,351
DJI_0875-0-02-13-120.jpg,1613,907,car,321,314,356,354
DJI_0875-0-02-13-120.jpg,1613,907,car,298,318,329,353
DJI_0875-0-02-13-120.jpg,1613,907,car,266,316,301,358
DJI_0875-0-02-13-120.jpg,1613,907,car,235,317,267,353
DJI_0875-0-02-13-120.jpg,1613,907,car,214,322,237,354
DJI_0875-0-02-13-120.jpg,1613,907,car,156,318,196,360
DJI_0875-0-02-13-120.jpg,1613,907,car,117,489,160,504
DJI_0875-0-02-13-120.jpg,1613,907,car,14,480,49,518
DJI_0875-0-02-13-120.jpg,1613,907,car,50,321,73,362
DJI_0875-0-02-13-120.jpg,1613,907,car,91,317,117,360
DJI_0875-0-02-13-120.jpg,1613,907,car,44,250,75,296
DJI_0875-0-02-13-120.jpg,1613,907,car,49,206,69,244
DJI_0875-0-02-13-120.jpg,1613,907,car,41,152,68,193
DJI_0875-0-02-13-120.jpg,1613,907,car,91,186,117,229
DJI_0875-0-02-13-120.jpg,1613,907,car,119,238,155,267
DJI_0875-0-02-13-120.jpg,1613,907,car,101,226,137,255
DJI_0875-0-02-13-120.jpg,1613,907,car,115,204,158,224
DJI_0875-0-02-13-120.jpg,1613,907,car,113,181,157,203
DJI_0875-0-02-13-120.jpg,1613,907,car,87,58,114,96
DJI_0875-0-02-13-120.jpg,1613,907,car,85,98,110,141
DJI_0875-0-02-13-120.jpg,1613,907,car,89,145,115,186
DJI_0875-0-02-13-120.jpg,1613,907,car,533,150,580,169
DJI_0875-0-02-13-120.jpg,1613,907,car,649,145,688,161
DJI_0875-0-02-13-120.jpg,1613,907,car,534,124,576,143
DJI_0875-0-02-13-120.jpg,1613,907,car,552,94,591,115
DJI_0875-0-02-13-120.jpg,1613,907,car,652,98,693,117
DJI_0875-0-02-13-120.jpg,1613,907,car,653,73,694,94
DJI_0875-0-02-13-120.jpg,1613,907,car,1557,450,1589,490
DJI_0875-0-02-13-120.jpg,1613,907,car,132,366,172,385
DJI_0875-0-02-13-120.jpg,1613,907,car,1,475,14,521
DJI_0875-0-02-13-120.jpg,1613,907,car,2,4,41,26
DJI_0875-0-02-13-120.jpg,1613,907,car,1319,446,1346,486
DJI_0875-0-02-13-120.jpg,1613,907,car,319,485,359,505
DJI_0875-0-02-13-120.jpg,1613,907,car,919,341,963,365
DJI_0875-0-02-13-120.jpg,1613,907,car,969,368,1009,389
DJI_0875-0-02-13-120.jpg,1613,907,car,861,595,880,640
DJI_0875-0-02-13-120.jpg,1613,907,car,505,392,555,412
DJI_0875-0-02-13-120.jpg,1613,907,car,24,370,66,391
DJI_0875-0-02-13-120.jpg,1613,907,car,852,368,905,390
DJI_0875-0-02-13-120.jpg,1613,907,car,604,414,648,436
DJI_0875-0-02-13-120.jpg,1613,907,car,695,415,737,434
DJI_0875-0-02-13-120.jpg,1613,907,car,192,401,234,419
DJI_0875-0-02-13-120.jpg,1613,907,car,876,821,897,863
DJI_0875-0-02-13-120.jpg,1613,907,car,1462,408,1506,428
DJI_0875-0-02-13-120.jpg,1613,907,car,1276,409,1319,428
DJI_0875-0-02-13-120.jpg,1613,907,car,1227,352,1268,374
DJI_0875-0-02-13-120.jpg,1613,907,car,869,273,910,317
DJI_0875-0-02-13-120.jpg,1613,907,car,783,412,817,426
DJI_0875-0-02-13-120.jpg,1613,907,car,859,661,880,707
DJI_0875-0-02-13-120.jpg,1613,907,car,219,452,266,469
DJI_0875-0-02-13-120.jpg,1613,907,car,361,396,400,415
DJI Spark- Crossroads in Prague 049.jpg,1280,720,car,269,1,311,51
DJI Spark- Crossroads in Prague 049.jpg,1280,720,car,220,298,259,375
DJI Spark- Crossroads in Prague 049.jpg,1280,720,car,262,318,296,382
DJI Spark- Crossroads in Prague 046.jpg,1280,720,car,208,208,245,272
DJI Spark- Crossroads in Prague 046.jpg,1280,720,car,227,557,261,621
DJI Spark- Crossroads in Prague 046.jpg,1280,720,car,175,549,214,633
DJI Spark- Crossroads in Prague 085.jpg,1280,720,car,513,651,547,720
DJI Spark- Crossroads in Prague 085.jpg,1280,720,car,452,535,501,676
DJI Spark- Crossroads in Prague 085.jpg,1280,720,car,265,322,304,401
DJI Spark- Crossroads in Prague 085.jpg,1280,720,car,247,470,286,548
DJI_0875-0-01-48-520.jpg,1613,907,car,44,745,72,791
DJI_0875-0-01-48-520.jpg,1613,907,car,67,733,96,773
DJI_0875-0-01-48-520.jpg,1613,907,car,99,735,122,772
DJI_0875-0-01-48-520.jpg,1613,907,car,119,738,139,773
DJI_0875-0-01-48-520.jpg,1613,907,car,158,825,184,867
DJI_0875-0-01-48-520.jpg,1613,907,car,332,729,356,772
DJI_0875-0-01-48-520.jpg,1613,907,car,360,722,383,765
DJI_0875-0-01-48-520.jpg,1613,907,car,347,824,374,868
DJI_0875-0-01-48-520.jpg,1613,907,car,478,748,517,778
DJI_0875-0-01-48-520.jpg,1613,907,car,525,838,564,870
DJI_0875-0-01-48-520.jpg,1613,907,car,1415,606,1443,623
DJI_0875-0-01-48-520.jpg,1613,907,car,1413,577,1433,593
DJI_0875-0-01-48-520.jpg,1613,907,car,1411,546,1442,567
DJI_0875-0-01-48-520.jpg,1613,907,car,512,487,546,522
DJI_0875-0-01-48-520.jpg,1613,907,car,479,486,520,523
DJI_0875-0-01-48-520.jpg,1613,907,car,252,507,283,540
DJI_0875-0-01-48-520.jpg,1613,907,car,384,381,427,402
DJI_0875-0-01-48-520.jpg,1613,907,car,654,204,692,224
DJI_0875-0-01-48-520.jpg,1613,907,car,648,180,690,200
DJI_0875-0-01-48-520.jpg,1613,907,car,542,267,585,285
DJI_0875-0-01-48-520.jpg,1613,907,car,542,241,586,261
DJI_0875-0-01-48-520.jpg,1613,907,car,539,211,584,233
DJI_0875-0-01-48-520.jpg,1613,907,car,539,190,579,209
DJI_0875-0-01-48-520.jpg,1613,907,car,573,327,602,361
DJI_0875-0-01-48-520.jpg,1613,907,car,539,328,569,366
DJI_0875-0-01-48-520.jpg,1613,907,car,502,328,537,366
DJI_0875-0-01-48-520.jpg,1613,907,car,477,332,511,370
DJI_0875-0-01-48-520.jpg,1613,907,car,449,337,483,374
DJI_0875-0-01-48-520.jpg,1613,907,car,418,334,446,378
DJI_0875-0-01-48-520.jpg,1613,907,car,395,339,422,377
DJI_0875-0-01-48-520.jpg,1613,907,car,357,340,388,377
